cpu_usage,memory_usage
18.401958824492887,50.794008213967174
33.29657145781642,56.64124265420393
31.840649719853324,57.03276662261579
26.315560144747003,54.916224003255934
27.49484561818311,54.04416677359539
31.952530968510157,54.94229996428859
0.0,0.0
27.530684363831018,55.25040775395141
23.330066738138708,48.6204451568056
32.7633642369987,54.96849253753086
34.783999033040715,60.989955054094885
28.955276033455707,56.58694518262614
34.64754369925086,57.63261402538341
24.272195466180953,57.37677079334664
27.596328007602665,51.9367965865247
24.10235563344473,53.46123230060218
33.81162701395176,56.658485396514
30.147200260866807,54.609452615340004
26.086321100287968,53.3858094448059
33.22657450340867,52.8714949606877
35.11176492407073,59.74561052341081
28.461137499697198,56.44632577964515
39.40444473533162,61.24110654384156
31.040633963317447,55.33850367954656
26.3305171346731,51.78426641740168
26.93761973573048,51.45707638072748
28.665445304594652,54.887880171293865
0.0,0.0
24.347414205850527,53.43501394905905
31.27992952047133,52.458772004088374
28.865445039022106,54.83704385915346
31.70356958259806,57.48976947972027
38.49319069750556,96.11315533304217
25.77243818279984,52.06576441084103
28.308903877601452,56.89343482813602
28.141726023549545,57.06286373397012
32.649645924198666,55.67046064172776
30.037531782059485,51.46126844094633
22.24584230415847,46.61895834528764
26.176466101726184,52.25890769232858
24.219728012085767,54.938486976613504
35.11919483305119,59.800952656398195
31.808212143935652,59.21288046359551
32.890164489789846,58.95116779318201
42.3215418749321,64.4281477631201
32.31230323925799,54.85840550185692
35.84504508313668,59.47136288089212
31.531951712808137,51.75017573061975
27.203353039308524,50.927331650813144
31.387851880393185,56.474085671992505
33.8407489378305,55.8962491639552
33.6266790708144,54.980365163682166
29.876337527508248,54.023116931775114
42.680524420327586,63.00534230074311
19.910799990189837,54.44344666686395
22.261958343769976,52.46398514792924
35.82432013131024,59.0191915012374
35.761622984018196,56.21447853874685
35.39761771041898,57.50248681026509
39.40139755275613,57.48961318375826
36.320019920796796,59.85122206658102
29.332790626090883,56.7641982377634
40.957391729596324,63.01794121068146
34.22373652150668,58.40814934928172
37.27097976297037,61.46488338584021
39.33526324107522,63.16187789954262
35.97193346122186,55.26439532998123
26.816938047858528,50.27689057090585
33.293102896381434,57.80217004536038
38.45517396178761,61.69267281655622
24.980943751068676,51.81114668892742
39.824307515800484,61.80354120428089
39.24798857007818,59.0209010183133
31.74371459404254,55.5540927860458
31.833563667009003,56.56881953459127
28.360076420991433,55.8986850863844
37.463948731952954,59.770423188286465
30.7153086247212,55.38670409089724
29.453300860918755,57.106463672343416
36.290502890846156,58.584546749056535
31.191642094331712,57.86452129092045
39.58185780242643,57.98975825355344
38.39312548194661,57.968159533511816
36.26701218793706,59.763488463512466
33.939432606790646,56.00717997878893
41.27231130267949,59.67005536927338
31.09058429981323,53.20769703939631
29.62035745026553,54.29178885392572
30.101105492219368,54.60536827894015
24.33624255798221,56.52487913966775
27.705120511196583,53.77032507680977
24.219072202824393,54.04450168958033
29.46953490405142,53.802517207673844
32.26195201241087,57.866397327721735
29.801287120625176,56.059934329610265
33.391025964397485,59.20875782541393
41.60264360077385,59.744430078930385
37.64348934905827,60.67773098018201
30.46797236746992,54.93542173479064
30.522497376709623,54.97787885768418
38.101512826991026,61.254451838253765
39.21368990590503,58.598618886743445
30.966477829685985,52.90834988007532
34.20621636552177,58.16939822945935
24.013037075992823,53.13359174654886
37.831352838884364,63.28958479281021
39.96121459252777,62.313422062344124
37.74103630869962,62.30487592427525
25.908390201366885,54.946646234952745
39.86150321130606,61.82430215981082
27.042476508750553,50.878345085153676
38.60784513852667,59.98473577043057
37.77889606382401,57.88930978171023
28.242587044978933,53.35096388278105
32.26273347724441,60.056887337672954
26.601925891953677,55.87294823319726
32.37402671710932,59.4149052832513
36.85418228528491,60.53427722445258
37.72766743087278,54.6195342906499
33.487008131623355,56.873290108187
35.68091037949557,57.79225813253541
39.770393271182954,59.044483258442774
31.9005994519109,53.89844656403899
42.06121255121411,59.37763127228606
30.163228498886266,53.132131901610094
28.723783562006567,95.5722903140291
29.74392559195628,55.517725442690676
0.0,0.0
43.87271749183907,61.339365364502804
42.813471449250144,57.63734068505558
37.864253076962754,59.713257530414495
36.23022675436664,60.37230910823475
43.86865963736727,59.2136654649116
30.50382396011046,54.48122031646405
38.677967186041826,59.16519391083898
32.51765900477001,55.50522742288147
32.581035000528786,59.51143541010613
33.20535195184802,56.497921591504266
37.90640283181759,60.60768144944875
34.1014206768331,59.72063143592604
27.088584821747638,54.572531417198654
22.69021439116583,52.926533138147086
26.14280926073077,53.52738241299009
38.11158391618882,59.0145957486039
40.66809729105779,57.516852884198244
35.02575887035382,55.68592093927224
37.45576114940759,55.10501379644397
36.101185824819225,55.35382957462559
27.284544411913316,53.8721298988036
27.216416883482896,51.35040132769889
31.884455464818522,53.55681691662911
39.393189545039974,59.66601267626677
92.69589309978922,51.51257125077043
39.08171379265949,58.97038963038788
36.40364475998012,56.51001519448586
38.93391281667305,96.62671220006038
32.10318608465736,54.41786069032924
30.156479634551005,51.73952689361148
31.96821893360168,56.993585802976526
26.028795658640405,53.10347868362085
35.48461371535558,56.66603086119763
35.728629912970696,55.66125938287968
37.40883408546089,58.41491537691967
24.47886976294783,51.22743345228665
36.7250117481416,58.64977489065074
33.82774354920268,58.09076712484429
34.9831078004046,55.54166464791456
40.65231864739995,62.91230422312344
36.028418906398386,60.26823017027008
47.26403832197627,65.13410383577013
31.490138845809888,55.262929733989345
29.237260634210866,56.83282242656835
27.78028549983965,50.96325807390539
37.97599231906244,57.20112608324872
27.040204620250613,52.030036232679265
33.27207716524728,57.45448066145451
33.028516195743066,56.72320050676583
37.716178242093875,57.83195983991307
30.116363012076377,54.84716245200184
32.60388617850196,59.70092875855646
40.139978710947176,60.6924765104002
36.59844028113826,56.329502263388115
30.88086025066841,55.71010281447634
27.804857416784742,49.595106491718546
40.756683387841164,61.98886609025499
48.39559222074903,63.828888397093046
37.294823072544155,59.357246332680894
23.73349944403585,49.514568012264434
42.36445280228102,59.2215670357972
28.739790433645712,52.929543548522865
34.317801009534996,56.68980850967188
33.683620272543536,53.60861006445679
36.164808691657456,61.80246590752317
35.11054799213355,59.378105258283036
34.59348790621054,59.7329974852792
35.59069800942995,59.348403862330294
34.24042405943131,56.53861965871668
39.181765859043615,99.41589389310818
36.72113429525956,60.3141188701451
34.129885026589314,55.80595782373157
34.31985950303408,54.98095161972556
30.47291681357777,55.30752386050291
38.370718889540505,59.47928915166188
92.99656102409,61.33277241347605
24.84521079887195,51.78996592064613
98.49150014547614,79.69416684324412
34.67133038799284,53.102367242579035
33.30218273269769,56.608843136999475
40.65652850543381,64.33848030164846
40.50634873071805,62.394971918320564
39.884770915599894,61.38835990585396
35.77403653455306,58.75493352275437
46.755358728988,60.690201537498666
33.17192270892656,55.78792167914012
36.03934641892992,56.90234792961622
35.540763765091896,57.011154939484314
39.976931900300904,58.155056471934806
28.94376191563034,53.48595627104757
34.226762557324086,56.54438592599376
29.781262642784434,53.298861739100786
42.403508852651356,62.87755172827802
34.98911943382271,57.81282066524588
38.485392015097936,57.40153486569391
38.57655119040279,58.07699412160707
39.55033326133637,59.64753834175495
33.32856622876517,57.566322664720744
39.91829663602631,59.95183917890931
25.178981563399503,52.89626335464512
43.74489543074408,62.051732814090286
36.309173318625895,56.662282944690595
34.50735109163946,55.40678488281176
42.95162754175959,64.9936776148652
31.131555239479397,52.62600996670332
43.5236607611215,60.101183880938905
40.46151582249823,56.912532906306176
34.06767332635356,57.235776851192725
31.31004413891351,56.33069957101965
35.67455406990593,58.38198789843
34.61850757832917,58.166682460405326
36.73940851218819,58.222593421482294
32.63670653109158,57.215110126689694
35.6210541990206,62.19731402402314
35.387535340160085,55.33497453862154
34.98349493918406,57.67180782569587
34.7190209884108,60.99870596965674
33.27824338931159,55.385181280458056
42.014161658122205,61.540681318303754
36.68669142392849,54.75554612553166
32.55370824465157,53.99736878973351
36.170172661132575,60.08685931642838
29.23883614710465,57.43898935181994
33.68675428173353,57.86939140743225
36.924268615083996,56.84990944776872
41.950595874816536,60.53878343925975
32.88358386496236,57.10468166979139
30.385737688048945,57.963097656259485
33.38185572228129,53.16231034825945
40.28222765690961,60.12762937668937
35.555730884193665,57.61952353886812
34.97129583158848,58.67493354469007
28.430375504426735,52.36460182473994
41.96847262322604,57.93297893512458
39.67899542286132,58.435407607200204
40.30061465749512,61.381376876897605
40.84304181670212,60.09744059701127
40.36639310973178,62.34536244020291
32.32028334237954,57.30461959544721
31.551858535110576,52.47748335875957
36.38311162498721,60.24620128707397
29.529252763176622,57.33401055569005
33.61304932823493,56.622181753258545
30.239416516322898,54.739132140691794
28.219849436257753,55.273725089139056
30.561917269670996,52.781542461099036
31.42426328066087,58.89803484859754
26.97350800819529,52.55916906657925
33.007482952043055,57.81820752560997
38.4782610046815,61.342776689923554
34.61873700824042,55.59972649762279
36.33187144949129,58.217256882240314
26.040677769675646,54.30229766550103
38.40772399124826,60.26474883800749
30.130518057455077,56.99235331826576
40.8442131914269,63.05893143567996
33.01171031866388,58.33252818622711
36.08885959803341,58.478228537748244
35.26554119458636,58.575350065700334
31.82415478078425,57.782004205112564
33.54919285410144,54.888020253615665
37.264199979933146,57.040208283756606
41.71010647112642,59.61658502151148
43.39846553301452,61.91154524319234
37.318633502614816,54.536358989529575
35.49648423989128,57.297996979538496
26.40644583840737,58.83567285865134
34.85658811550222,59.60621980101238
35.42943533085551,55.19321515475027
29.402038969908148,59.6628085898018
33.57796667519189,55.052938021832155
29.243670770489935,56.62723826206856
32.7250525433511,58.20643720585771
34.700637835951575,60.493948874000786
36.37047003239815,59.730044979039675
25.913143343964588,57.15681799861231
30.573471987536696,53.526068246833134
31.93660330339423,55.89671146346512
30.497061618652943,57.778605275242185
43.031037494646775,60.320412005365895
32.32974302578359,53.60848435031739
26.707722443982714,55.144707998303645
31.268860795313238,56.50903689005878
31.721755890509122,59.26473859022506
37.11243408719958,58.085230267780425
35.100529025871474,58.53547678711915
26.79648006620557,53.53984220344325
28.838487195720976,50.73628478760141
34.98365866601072,58.850899127168816
30.986774357620817,53.898677153542806
24.256153665488924,53.777221362315196
21.60050011738618,51.98321319848644
44.192589996269405,62.88418595741279
41.09958016418655,60.3740298571298
30.741864765378114,51.86802803589274
36.564836604442256,55.061393780091365
37.675203081072475,58.75918065315632
28.9601448464782,53.68177382733676
35.497832340616824,57.12072751684962
31.190721214004473,58.83504917847794
31.069896440920942,55.17111111467794
41.38084117721051,61.176129710586345
34.294922463753714,55.927977129262246
37.26526251166972,59.725165642993296
26.52983272755351,51.391532755483695
21.318033246378977,47.91995591898754
38.38564047587956,59.51275077408534
95.2827295650341,75.21802087095112
36.924911381740316,60.80833621976028
30.066214046088426,53.546097024826395
32.45153124193459,54.56139974371995
38.54952484523468,60.01509862744517
27.778051166375107,53.96919371364176
21.836860793457884,49.04326749460828
32.17756068519086,56.927754866201035
29.80452630172657,60.309344974908335
29.712068010881374,56.375661380037954
37.81118350549258,56.577802192993396
29.92839491396369,55.04634083703254
37.802616375968135,59.43742872354999
30.94069829762109,56.587255167066566
32.670531346780805,57.320227105476874
36.75142826845491,61.408909352505354
34.70733748803903,58.106564910710084
34.64595235173003,61.528250893441076
36.560109113346805,60.73325597401072
42.120410485177956,63.51718021414458
25.449505398273107,50.27850678565132
31.751823926681713,58.26197863687213
36.934881828019876,57.5368445368789
37.03486637352538,58.06755451457672
36.76968494159368,58.578378558333995
30.449736728724798,54.92527885786115
29.211767482329115,57.008581286714964
26.75423421652641,52.96736512075266
28.519917319553915,50.907102070749154
30.453026896253295,58.031108503924465
39.497376996013564,62.78901915072142
37.81184099694608,59.92530566269974
26.9750677199579,55.82162387322025
38.156075282536314,58.37190299190376
32.78741796708827,56.129189268084545
26.369545752601507,50.686480326856184
40.2148629017641,63.87654728028025
30.9096860928047,51.55148683960337
31.310402701150696,52.54420631600252
31.78406370808324,55.09735356319101
25.514387585795077,54.326945398178374
26.209105693875888,52.46460524240196
39.639503269857244,60.65317475044778
37.55553088717561,57.650427188398425
97.15434396276233,76.92342459101211
33.36219316473853,54.8571057673927
30.37491708308666,96.65282870993764
32.285408594294076,53.83334507898051
31.12860657511432,55.776014606801894
37.97503626835016,62.041422509192586
34.08951488105426,58.056689344603505
24.28266967637033,48.98833975639419
32.90952812053684,54.85592856880379
27.452805747694597,56.256700132126184
35.811281476504604,58.61605840230701
19.111607996997638,47.4637688735545
27.580073846999266,54.17430528904598
26.627134493061376,58.393462722096714
35.983062506691546,56.2770324143521
26.110786918670208,55.613883472640424
28.17430509228837,55.78250407359116
24.198195289851256,52.88013906909004
37.97284049124039,62.17393501329941
28.029786211106263,53.1612006888799
24.457355197717526,53.82959264916703
29.165116691898557,50.750487159085495
29.990954864081164,51.804803738993094
34.320852355201055,52.7932442113271
27.1344535435814,55.78294601348824
30.75200221369184,57.270970665285965
31.07449556799932,54.91718388767517
32.91523280309686,56.109253981481956
31.918413814373004,59.018434130837804
31.907041304573298,57.10907924701533
24.044798060383986,49.742985613159135
34.459442067026686,58.65979608284592
32.10464377647256,54.9712034235345
33.59485851210898,59.72915600194459
28.743164789142067,53.32788039369119
30.576161463609402,54.37368560870243
0.0,0.0
33.35622145307957,54.81760446932285
31.92407416764978,54.084051978095296
32.053145558273435,54.2190134145626
29.968517399173674,54.53648290051196
23.90164712489062,50.45048403953504
27.868213011466278,51.79167708070823
28.708928092611565,52.71641286034104
27.882961984067094,54.056635134260645
30.199041119368175,57.714144689441056
36.5988367761383,60.658043236978784
37.630031789017494,56.26357587683351
26.419270490523655,55.46268092969477
33.095875841319554,57.11240220978813
30.611611634062438,52.79869729859226
32.67740525972796,58.1634008082275
28.937085790218354,54.95235573105097
26.36587863282643,51.879932463177006
30.309018604120883,53.54751482979146
25.460886447766054,55.35974869783222
27.30049649533183,50.49058825941796
26.232932890920207,57.3809365686243
34.5103057758226,58.369050462950995
32.067801658805074,54.96910101063555
31.539433405649746,52.25670260547352
19.140959081948306,50.03585330244965
28.147459003607988,57.446767822942306
30.440830749920767,54.23150969795048
26.772460838746476,53.44785293387951
21.024036382889385,50.01710501936658
31.44233628594201,56.219109606019366
31.702134335361254,53.33618153900909
27.968609620814505,54.45060977357787
28.969568678997472,52.41672547582761
28.335033361525667,53.78525231125387
22.752122758613936,49.43335821796504
23.50469879005671,50.737151476477855
24.889806110591145,53.266291901713956
22.380071175473933,53.242308911397586
27.169274186853173,53.230840169010435
25.295675879197223,49.978023244700395
23.547428037026833,54.26760731347174
22.88262951843515,52.699690911119795
27.554722423922737,51.65021638586572
21.048874832832613,49.346507290855385
35.488768301433765,57.13209189114595
33.17273441928299,52.54581253148783
37.40818527430683,63.051519884364254
35.884794049836216,57.83350340726808
21.592186090146907,50.603846449566596
28.04156345280003,57.85360995609873
25.35162901155191,52.98967822685776
23.431517167594567,53.274424297304336
27.172044004119744,53.96384741104308
32.11350291189971,52.62863124043766
32.019478422767016,54.403043387928534
32.97076130809873,56.170237567245096
23.473686571562133,51.871210677754014
23.25663486885531,51.68823412271103
26.293610356675373,55.256297876936145
19.172225722184322,47.01592685731495
35.38333642142287,60.187245644406545
23.917450072917543,50.04710400718934
23.678220777749246,49.805868530519476
27.05541064061921,50.67249253620806
20.269873076883258,48.660825533118214
17.865611889447727,49.188824827513066
31.316839035353556,54.067327628035585
28.45468892775227,54.69269685405412
24.642783452955054,55.69645599584532
30.578148403810623,55.89540798594858
31.15914638053826,53.66901798463389
23.356357529774815,52.099619859504244
26.488112454122223,57.036021260128926
19.302410022682757,49.36614792195871
32.21322739121202,56.60214244529469
27.627977871445843,55.955936044159955
22.16337225971292,50.033849414239675
22.38860356859772,48.581226228117636
27.21745604549769,53.98110410631423
22.211651986601915,50.84034038876319
19.877403692352136,48.74165875925752
29.145767707564076,53.23663171282043
25.207261740839904,51.42969891271717
21.962110191876466,52.61647894945465
20.017545989551355,54.76605746787033
23.407172287481004,53.205374461626526
19.211153214003556,49.371751646488946
22.13273998556887,50.37269923062998
21.800983645083853,49.707296798066764
28.569286613195032,53.46224210405283
29.54749146895825,51.97521148458423
22.41412351298424,50.76459454535773
25.20947526041913,49.31251555314366
30.76086957678545,53.71487687729632
22.009183619376607,54.63621939407651
37.52883560826372,55.65767510700514
15.655733665006457,52.58664051595711
23.3155282140515,48.80015922787051
27.599565610239814,54.781685861543714
25.933461544669598,47.65199290262134
14.86306099257941,45.421779037604665
26.47960816484049,53.014742423418035
24.918697364899355,53.532023758393365
12.444789435964132,45.88639121745704
90.38261306950201,75.91107369815126
22.36481991016726,52.89902653280623
22.136016399045378,52.19453655027879
21.906988447798216,53.436958643378986
26.611626425322992,50.6359790951044
26.44862095699457,54.43919523748034
19.169484651420333,51.66346837560384
20.67470735723076,50.42920179586102
19.915650438949797,49.28001523500864
19.17429641133314,49.987281090864855
16.15248027957499,48.808383556066
19.524127368823013,50.06587175723472
24.70428520902546,53.73105548095333
24.119837330463426,50.65406338498135
21.173079339745502,50.07381849274446
26.12687250743989,50.55635385672066
20.501290084900834,51.17751689373645
23.602151677734547,49.08391359928319
25.18534010120265,53.09495819898844
21.642156773648054,98.58292026887725
24.582765002510964,49.744908092353555
30.95695521896711,52.712144134614384
91.36565893464663,77.87706480002011
28.453661702945386,59.71627309471255
14.787398853890272,46.66124386112586
19.577451114735844,50.554393402047
22.251772211934053,55.169544384343475
26.846374235052053,51.848868544491225
16.65007665058633,46.48145040004992
20.82930648556149,51.74917963997707
19.99472492898243,48.635625823139065
19.2499937187033,47.40324241697031
17.054088347057522,49.897482352958214
21.656034038897644,49.18841826296486
23.352868268467446,52.389135900196564
23.764340929957513,50.57292432292368
21.012469749210027,53.755299587645744
22.062976290461783,49.68508433791342
98.77640394558678,54.92749767247052
14.237254568821733,49.25223414875133
26.291393230265562,52.00943758530061
24.400175804207553,49.98780231716741
17.997808519121023,47.74664328970218
29.703335259812327,57.3253866226706
12.917909985158488,46.93099606809856
14.22844533071685,48.08915649829397
12.5617917888972,47.73828810465488
25.01639466680386,53.71702405470493
14.443663336294541,48.207912339404835
19.90921044757651,50.83542092411763
23.849417638180288,49.920774479529385
19.599058845045164,47.570259150164546
20.004798415448924,50.57238928036167
38.058207455031734,95.1051670802393
22.566356041705376,53.40756174397409
25.546209439557067,54.48455244680285
14.582061172533898,50.181805853281716
11.736354920402302,42.72980985900299
35.94242483510838,55.782402090368535
17.882146426280965,50.905072383760476
24.188870685346288,50.93482631855077
16.76600145653336,51.729911711910134
21.41448308886795,54.638725997762265
9.86057090664588,45.80103238116944
12.629442897600958,47.086029708537076
14.722820439264275,52.19636339461634
18.403047005692944,48.01527193502641
18.781630253293518,49.55088786823144
26.3432503173954,52.959769031253686
14.530365288353359,43.93670435484313
19.8017467333293,48.83036279780573
14.748537151276416,47.65921114451991
23.135678360024148,47.278174903902894
14.871320356359051,49.705669629964106
14.956538168135506,44.82510528090796
18.071179550600586,50.23219045585237
15.636452878431001,48.849173830217
21.076088041519306,48.77374088587732
18.48839561840736,47.558521542524225
21.66664013654584,50.73311995941204
16.06606753507401,49.15263679147533
17.323099571158757,48.95793502459986
15.602726874286233,47.39689280575623
18.32668609268842,47.54752842086625
26.664498451943913,52.069205368609715
18.062624117620114,50.90352577358668
13.400600891965773,46.56487505125563
10.12463118449899,46.726857456147144
26.32346269488705,53.11707581532168
16.275197672640285,49.66556213673001
20.022854747528687,51.87812962024594
12.533384918431647,45.71625426267612
5.080060445025309,43.00317676894937
22.912993207375493,50.373296061577896
15.361326841908074,45.734195545377354
22.035744638234647,50.66970960355906
14.569131019006573,48.72723697320111
15.714502115334094,48.34047786937317
10.736066029142663,48.18723360189257
21.04815942130478,53.000111696084105
16.39779525497803,51.99612804964924
24.58525439136781,50.62354718850048
12.785012929690058,48.12554575473541
17.16855553629848,47.83847729671358
18.118916223545213,45.790431101476976
20.05072020962579,50.617831168744104
22.9810316130084,50.851581963196615
6.8598179101016346,46.61791574194967
10.672413662335734,46.827791243413465
15.472530314886956,44.45172403595684
5.0,41.168149743810986
15.459523160493545,49.648246116888174
15.829389928375713,48.042693265035965
9.441911836605566,43.098002811411114
5.0,40.421479955861486
12.200999004652278,42.17160226853931
9.657100659813324,43.81337006288903
18.892996131296073,49.574859311179736
10.743982139244004,45.22832068681124
5.424667559181888,42.923142752440825
15.931524048447367,48.590324377236676
10.517855411912844,47.89995587713674
26.39648635463392,50.9442858879429
14.76537738083361,45.22476142712415
16.063140008234786,46.993870513406115
15.483251118069361,43.22828499708963
18.451604913130517,50.305833213737095
13.850907986007265,45.51502489901814
6.738751050642476,39.48294341215589
14.26843383247497,46.82292095300077
16.94321943380824,45.22686610577
16.447949768901363,45.478652755348456
24.568135026502596,54.49141921614168
20.208399100474136,49.34883793672942
13.04184671952934,49.598113151135784
10.617366238798692,46.71802265930424
9.884610275823551,46.13626030837499
18.255991279457728,47.77545633983613
12.993526244721044,48.23239537410632
11.561518807157835,48.91376031850728
19.249733013860755,53.732473305551736
5.0,43.151585038697014
18.147116093306963,53.015201069412456
16.352029428961696,47.886393755235076
18.47390902644851,49.03683958856194
11.947401461172962,46.23256348298081
11.243296305652631,49.29287928833449
10.379876479225334,39.99090495858381
15.457064554681908,48.45906569404951
16.700484635462125,46.17250776426988
6.192112977076659,41.12370997675796
17.790366179390947,47.48143380977236
14.402001260934938,45.42992462154456
10.443419556115611,40.84621806922521
10.574762974531556,44.59250445880852
16.0205708057829,48.02002427364042
24.337488467634795,50.37994035188418
11.85720031649835,46.043953878316074
5.914593601772788,41.63676092439489
5.0,41.336522833909285
9.34075653118102,47.26698677816186
16.811279423680848,50.787323380989136
18.75693796597851,46.068396507868236
16.732348906143372,48.676958942668
0.0,0.0
6.611074384323649,42.87774775641981
6.731806097644062,43.182901858413885
13.094263641982609,44.47939312170653
5.0,41.142552617184265
8.853790703696674,44.54099398290833
10.66077102540142,44.26394953980247
5.733594488533731,43.19497234675087
12.604704219908577,45.67651645118535
16.92588213329152,48.48868833282317
17.641172197493503,48.88356007902347
5.0,43.58602144631055
18.808216157786877,50.184664181101425
6.326458240734052,39.58182903932427
7.628640560507134,47.330424924393256
17.93111891244158,44.76722337957391
7.714252486890252,45.21268188874842
5.0,43.15398461208899
12.51699452058758,45.4898730197604
6.87108400386061,39.80333653517457
14.099243363772807,47.24883702915404
6.450518941666835,44.96285010510814
6.189584211741166,44.09002998928705
11.372437556756521,46.38582177087386
5.0,41.644521811606424
11.805806553782173,49.184347281820806
5.0,42.08622762481493
15.944319299457538,47.84930423663054
10.127217055146575,44.68147815289997
7.919659330407173,42.07222400265953
13.161034191807898,46.46972771155577
11.195546659137547,47.14619577633843
19.01926443631274,44.86676898424906
10.063196039272066,47.650681058033584
13.923746929188775,51.53352777797654
13.167526127436126,46.49452223267893
6.0967849557694755,45.29508750754131
5.0,41.0369180835105
6.850299661619321,47.38844346661736
12.352046165756125,47.45757895437876
10.073195312297202,44.76297713605108
8.369733147566844,45.280347524495944
20.298287551270036,50.9374361328715
